Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,Feat7,Feat8,Feat9,Feat10,Feat11,Feat12,Feat13,Feat14,Feat15,Feat16,Feat17,Feat18,FeatOnes,Label
13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,13.5135214561999,13.5135198264091,13.5135216700581,13.5135201375069,13.5135211149336,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,8.09438815116037,8.09126287749083,8.09246256026283,8.09289131473893,8.09143173048774,1,13.5135236620859
13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,13.5135214561999,13.5135198264091,13.5135216700581,13.5135201375069,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,8.09438815116037,8.09126287749083,8.09246256026283,8.09289131473893,1,13.5135185662046
13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,13.5135214561999,13.5135198264091,13.5135216700581,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,8.09438815116037,8.09126287749083,8.09246256026283,1,13.5135211385514
13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,13.5135214561999,13.5135198264091,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,8.09438815116037,8.09126287749083,1,13.5135229623155
13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,13.5135214561999,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,8.09438815116037,1,13.5135157184287
13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,13.5135206885011,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,8.0895733220875,1,13.5135280863695
13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,13.5135199568259,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,8.09515588767629,1,13.5135130307098
13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,13.5135226837605,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,8.09040049757659,1,13.5135288638594
13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,13.5135180293378,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,8.09230764275223,1,13.5135153185468
13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,13.5135236620859,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,8.09518399519793,1,13.51352421742
13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,13.5135185662046,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,8.08641056328911,1,13.5135385625992
13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,13.5135211385514,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,8.10057059024666,1,13.5134681820687
13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,13.5135229623155,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,8.08371233086957,1,13.5134884415839
13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,13.5135157184287,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,8.09846801273733,1,13.5133122530227
13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,13.5135280863695,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,8.09187938339679,1,13.5132891328518
13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,13.5135130307098,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,8.0850136310832,1,13.5131443525764
13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,13.5135288638594,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,8.10748064940755,1,13.5127615709079
13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,13.5135153185468,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,8.07154079324278,1,13.5173167020658
13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,13.51352421742,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,8.11733256755587,1,13.5326483876331
13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,13.5135385625992,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,8.06323037175096,1,13.558084271743
13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,13.5134681820687,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,8.10167768407101,1,13.5924230701231
13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,13.5134884415839,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,8.09061021584393,1,13.6361383636256
13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,13.5133122530227,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,8.04971725969213,1,13.6856484087902
13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,13.5132891328518,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,8.17407543875169,1,13.7404563582252
13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,13.5131443525764,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,7.89656550467757,1,13.8010788752478
13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,13.5127615709079,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,8.88000717124721,1,13.866392747582
13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,13.5173167020658,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,10.3198038540208,1,13.9360944450262
13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,13.5326483876331,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,10.2070594651765,1,14.0084936429564
14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,13.558084271743,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,10.1940157585108,1,14.0837049270133
14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,13.5924230701231,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,10.2587239839879,1,14.1609698710658
14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,13.6361383636256,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,10.1766497773105,1,14.2406220406802
14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,13.6856484087902,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,10.253704670221,1,14.3225064220222
14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,13.7404563582252,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,10.1897793070705,1,14.4049386363783
14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,13.8010788752478,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,10.2250151387788,1,14.4869127521079
14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,13.866392747582,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,10.2095819111548,1,14.5669080759955
14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,13.9360944450262,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,10.207517237887,1,14.6458967777691
14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,14.0084936429564,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,10.2232695474383,1,14.7235681374695
14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,14.0837049270133,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,10.2007678751982,1,14.7982747183471
14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,14.1609698710658,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,10.222651804283,1,14.8709762392286
14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,14.2406220406802,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,10.2067055545107,1,14.940463890098
14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,14.3225064220222,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,10.2145125975537,1,15.0058586275555
15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,14.4049386363783,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,10.2143352036602,1,15.0684949001534
15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,14.4869127521079,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,10.2091639686102,1,15.1246536694421
15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,14.5669080759955,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,10.2167748738778,1,15.1752854932478
15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,14.6458967777691,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,10.2093229154413,1,15.2230680995454
15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,14.7235681374695,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,10.2148666738174,1,15.2652458723501
15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,14.7982747183471,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,10.2119795312113,1,15.3022045883148
15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,14.8709762392286,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,10.2123279831075,1,15.3334796411261
15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,14.940463890098,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,10.2138285949221,1,15.3600073443691
15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,15.0058586275555,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,10.2114015366463,1,15.3813342268749
15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,15.0684949001534,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,10.213890431265,1,15.3967839660706
15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,15.1246536694421,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,10.2119568760554,1,15.4074698105766
15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,15.1752854932478,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,10.2130385277284,1,15.4132420647349
15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,15.2230680995454,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,10.2128104018524,1,15.4164525861065
15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,15.2652458723501,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,10.2123893737356,1,15.4169026220579
15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,15.3022045883148,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,10.2131610074307,1,15.4164206596245
15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,15.3334796411261,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,10.2123309939447,1,15.4166855595564
15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,15.3600073443691,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,10.2130018253165,1,15.4164451612425
15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,15.3813342268749,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,10.2126033067588,1,15.4165237397124
15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,15.3967839660706,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,10.212716341226,1,15.4164991113372
15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,15.4074698105766,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,10.2128292285016,1,15.4164501527696
15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,15.4132420647349,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,10.2125863164585,1,15.4165252873158
15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,15.4164525861065,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,10.2128613141681,1,15.4164485570519
15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,15.4169026220579,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,10.2126302140159,1,15.4165119686389
15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,15.4164206596245,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,10.2127751380859,1,15.41647255104
15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,15.4166855595564,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,10.212725110651,1,15.4164855055242
15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,15.4164451612425,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,10.2126970196802,1,15.4164946048168
15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,15.4165237397124,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,10.2127725984277,1,15.416472169923
15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,15.4164991113372,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,10.2126821161154,1,15.4164986067424
15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,15.4164501527696,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,10.2127610881598,1,15.4164758276562
15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,15.4165252873158,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,10.2127092796575,1,15.4164904523002
15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,15.4164485570519,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,10.2127296859501,1,15.4164850347417
15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,15.4165119686389,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,10.2127359917698,1,15.4164827452963
15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,15.41647255104,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,10.2127127364611,1,15.4164898468194
15.4164898468194,15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,15.4164855055242,10.2127267110081,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,10.2127420266136,1,15.4164811976902
15.4164811976902,15.4164898468194,15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,15.4164946048168,10.2127259892487,10.2127267110081,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,10.2127158422002,1,15.4164888681008
15.4164888681008,15.4164811976902,15.4164898468194,15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,15.416472169923,10.2127291794556,10.2127259892487,10.2127267110081,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,10.2127332880615,1,15.4164836778769
15.4164836778769,15.4164888681008,15.4164811976902,15.4164898468194,15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,15.4164986067424,10.2127258087227,10.2127291794556,10.2127259892487,10.2127267110081,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,10.2127263009444,1,15.4164858969077
15.4164858969077,15.4164836778769,15.4164888681008,15.4164811976902,15.4164898468194,15.4164827452963,15.4164850347417,15.4164904523002,15.4164758276562,10.2127267580123,10.2127258087227,10.2127291794556,10.2127259892487,10.2127267110081,10.2127298654605,10.2127229775835,10.2127317216282,10.2127244489965,1,15.4164863247327
